YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,14,6,OO,5359,N957SW,MKG,ORD,1217.0,,,,,60.0,,,118.0,,,1217.0,,,0.0,1.0,B,,,,,
2015,2,12,4,AA,20,N794AA,SFO,JFK,1505.0,1503.0,-2.0,15.0,1518.0,322.0,334.0,311.0,2586.0,2329.0,8.0,2327.0,2337.0,10.0,0.0,0.0,,,,,,
2015,1,30,5,DL,1061,N828DN,LAX,MCO,1030.0,1023.0,-7.0,17.0,1040.0,279.0,277.0,252.0,2218.0,1752.0,8.0,1809.0,1800.0,-9.0,0.0,0.0,,,,,,
2015,1,29,4,WN,1927,N706SW,AUS,LBB,1935.0,1929.0,-6.0,12.0,1941.0,70.0,70.0,53.0,341.0,2034.0,5.0,2045.0,2039.0,-6.0,0.0,0.0,,,,,,
2015,2,10,2,US,1948,N944UW,IAH,PHL,1740.0,1728.0,-12.0,14.0,1742.0,187.0,179.0,159.0,1325.0,2121.0,6.0,2147.0,2127.0,-20.0,0.0,0.0,,,,,,
2015,2,25,3,OO,4451,N807SK,OAK,LAX,1130.0,1122.0,-8.0,16.0,1138.0,85.0,77.0,54.0,337.0,1232.0,7.0,1255.0,1239.0,-16.0,0.0,0.0,,,,,,
2015,2,25,3,WN,1115,N460WN,BHM,LAS,1245.0,1242.0,-3.0,7.0,1249.0,260.0,238.0,226.0,1618.0,1435.0,5.0,1505.0,1440.0,-25.0,0.0,0.0,,,,,,
2015,2,23,1,AA,1124,N3KDAA,BOS,DFW,1745.0,1740.0,-5.0,48.0,1828.0,269.0,294.0,238.0,1562.0,2126.0,8.0,2114.0,2134.0,20.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0
2015,1,7,3,EV,5350,N931EV,ATL,TRI,2208.0,2234.0,26.0,15.0,2249.0,66.0,57.0,39.0,227.0,2328.0,3.0,2314.0,2331.0,17.0,0.0,0.0,,0.0,0.0,8.0,9.0,0.0
2015,1,2,5,US,2050,N817AW,CLT,RDU,740.0,734.0,-6.0,14.0,748.0,54.0,48.0,30.0,130.0,818.0,4.0,834.0,822.0,-12.0,0.0,0.0,,,,,,
2015,1,8,4,EV,6110,N16112,ORD,MLI,945.0,1028.0,43.0,19.0,1047.0,57.0,55.0,31.0,139.0,1118.0,5.0,1042.0,1123.0,41.0,0.0,0.0,,0.0,0.0,41.0,0.0,0.0
2015,1,2,5,VX,2,N837VA,DCA,SFO,1700.0,1657.0,-3.0,22.0,1719.0,370.0,367.0,339.0,2442.0,1958.0,6.0,2010.0,2004.0,-6.0,0.0,0.0,,,,,,
2015,1,11,7,MQ,3059,N656MQ,CVG,ORD,1015.0,1008.0,-7.0,10.0,1018.0,85.0,67.0,47.0,265.0,1005.0,10.0,1040.0,1015.0,-25.0,0.0,0.0,,,,,,
2015,1,18,7,AA,1593,N3CSAA,DFW,CLT,1450.0,1446.0,-4.0,11.0,1457.0,138.0,132.0,117.0,936.0,1754.0,4.0,1808.0,1758.0,-10.0,0.0,0.0,,,,,,
2015,2,13,5,DL,1653,N957AT,JAN,ATL,720.0,717.0,-3.0,19.0,736.0,90.0,87.0,54.0,341.0,930.0,14.0,950.0,944.0,-6.0,0.0,0.0,,,,,,
2015,2,28,6,AS,692,N626AS,SEA,SAT,1135.0,1133.0,-2.0,16.0,1149.0,240.0,234.0,213.0,1774.0,1722.0,5.0,1735.0,1727.0,-8.0,0.0,0.0,,,,,,
2015,1,8,4,WN,2256,N766SW,MDW,PHX,1345.0,1406.0,21.0,16.0,1422.0,235.0,225.0,203.0,1444.0,1645.0,6.0,1640.0,1651.0,11.0,0.0,0.0,,,,,,
2015,1,26,1,UA,1508,N37290,ORD,MSP,1000.0,1005.0,5.0,13.0,1018.0,92.0,81.0,63.0,334.0,1121.0,5.0,1132.0,1126.0,-6.0,0.0,0.0,,,,,,
2015,1,31,6,AS,568,N467AS,PDX,LAX,950.0,943.0,-7.0,11.0,954.0,133.0,130.0,107.0,834.0,1141.0,12.0,1203.0,1153.0,-10.0,0.0,0.0,,,,,,
2015,2,16,1,WN,1266,N279WN,DEN,TPA,1800.0,1929.0,89.0,23.0,1952.0,195.0,191.0,164.0,1506.0,36.0,4.0,2315.0,40.0,85.0,0.0,0.0,,0.0,0.0,8.0,77.0,0.0
2015,1,18,7,AS,55,N764AS,FAI,ANC,1415.0,1506.0,51.0,15.0,1521.0,61.0,69.0,48.0,261.0,1609.0,6.0,1516.0,1615.0,59.0,0.0,0.0,,8.0,0.0,0.0,51.0,0.0
2015,2,10,2,EV,5604,N980EV,DTW,AVP,1534.0,1531.0,-3.0,12.0,1543.0,78.0,74.0,59.0,399.0,1642.0,3.0,1652.0,1645.0,-7.0,0.0,0.0,,,,,,
2015,2,18,3,DL,1559,N593NW,MSP,LAX,1127.0,1127.0,0.0,18.0,1145.0,243.0,232.0,201.0,1535.0,1306.0,13.0,1330.0,1319.0,-11.0,0.0,0.0,,,,,,
2015,2,23,1,MQ,2902,N695MQ,DFW,GRK,740.0,,,,,46.0,,,134.0,,,826.0,,,0.0,1.0,B,,,,,
2015,1,3,6,WN,4746,N7752B,ATL,LAS,1915.0,2012.0,57.0,15.0,2027.0,290.0,271.0,251.0,1747.0,2138.0,5.0,2105.0,2143.0,38.0,0.0,0.0,,0.0,0.0,7.0,31.0,0.0
2015,2,26,4,WN,2290,N246LV,EWR,MDW,1825.0,1848.0,23.0,20.0,1908.0,155.0,151.0,110.0,711.0,1958.0,21.0,2000.0,2019.0,19.0,0.0,0.0,,0.0,0.0,15.0,4.0,0.0
2015,2,24,2,WN,151,N230WN,MDW,ALB,2120.0,2244.0,84.0,7.0,2251.0,115.0,106.0,81.0,717.0,112.0,18.0,15.0,130.0,75.0,0.0,0.0,,0.0,0.0,52.0,23.0,0.0
2015,2,6,5,WN,4036,N438WN,LAX,BNA,740.0,734.0,-6.0,10.0,744.0,235.0,232.0,215.0,1797.0,1319.0,7.0,1335.0,1326.0,-9.0,0.0,0.0,,,,,,
2015,1,23,5,EV,5958,N11548,BNA,EWR,1110.0,1129.0,19.0,16.0,1145.0,133.0,131.0,96.0,748.0,1421.0,19.0,1423.0,1440.0,17.0,0.0,0.0,,0.0,0.0,0.0,17.0,0.0
2015,2,1,7,MQ,3480,N608MQ,MIA,ORF,931.0,924.0,-7.0,14.0,938.0,140.0,136.0,118.0,802.0,1136.0,4.0,1151.0,1140.0,-11.0,0.0,0.0,,,,,,
2015,2,19,4,WN,1699,N720WN,MDW,DCA,1930.0,1950.0,20.0,11.0,2001.0,110.0,96.0,77.0,601.0,2218.0,8.0,2220.0,2226.0,6.0,0.0,0.0,,,,,,
2015,1,9,5,MQ,3606,N531MQ,ORD,DTW,1820.0,,,,,77.0,,,235.0,,,2037.0,,,0.0,1.0,C,,,,,
2015,2,26,4,US,1929,N203UW,PHL,CLT,1530.0,1548.0,18.0,16.0,1604.0,108.0,111.0,91.0,449.0,1735.0,4.0,1718.0,1739.0,21.0,0.0,0.0,,3.0,0.0,18.0,0.0,0.0
2015,2,10,2,DL,673,N983DL,EWR,ATL,1415.0,1408.0,-7.0,17.0,1425.0,155.0,127.0,103.0,746.0,1608.0,7.0,1650.0,1615.0,-35.0,0.0,0.0,,,,,,
2015,2,16,1,WN,464,N242WN,PNS,BNA,1650.0,,,,,80.0,,,391.0,,,1810.0,,,0.0,1.0,B,,,,,
2015,1,21,3,OO,5222,N727SK,CVG,DEN,1715.0,1721.0,6.0,11.0,1732.0,188.0,192.0,172.0,1069.0,1824.0,9.0,1823.0,1833.0,10.0,0.0,0.0,,,,,,
2015,1,16,5,AA,1331,N434AA,ORD,STL,2020.0,2101.0,41.0,14.0,2115.0,68.0,58.0,41.0,258.0,2156.0,3.0,2128.0,2159.0,31.0,0.0,0.0,,0.0,0.0,0.0,31.0,0.0
2015,2,20,5,MQ,3141,N612MQ,FWA,ORD,600.0,627.0,27.0,11.0,638.0,68.0,52.0,32.0,157.0,610.0,9.0,608.0,619.0,11.0,0.0,0.0,,,,,,
2015,1,11,7,US,689,N563UW,SEA,PHX,1755.0,1754.0,-1.0,25.0,1819.0,165.0,171.0,141.0,1107.0,2140.0,5.0,2140.0,2145.0,5.0,0.0,0.0,,,,,,
2015,1,12,1,EV,4398,N14998,CLE,DCA,2043.0,2032.0,-11.0,23.0,2055.0,82.0,102.0,74.0,310.0,2209.0,5.0,2205.0,2214.0,9.0,0.0,0.0,,,,,,
2015,2,5,4,UA,224,N656UA,EWR,ORD,1400.0,1417.0,17.0,30.0,1447.0,153.0,179.0,109.0,719.0,1536.0,40.0,1533.0,1616.0,43.0,0.0,0.0,,26.0,0.0,17.0,0.0,0.0
2015,2,9,1,B6,1251,N346JB,HPN,RSW,645.0,,,,,195.0,,,1102.0,,,1000.0,,,0.0,1.0,B,,,,,
2015,1,15,4,DL,1751,N627DL,MSP,LAS,900.0,856.0,-4.0,16.0,912.0,219.0,183.0,161.0,1299.0,953.0,6.0,1039.0,959.0,-40.0,0.0,0.0,,,,,,
2015,1,15,4,EV,6167,N14959,ORD,SAV,1949.0,1948.0,-1.0,16.0,2004.0,125.0,125.0,102.0,773.0,2246.0,7.0,2254.0,2253.0,-1.0,0.0,0.0,,,,,,
2015,1,18,7,B6,1210,N351JB,JAX,BOS,1718.0,1715.0,-3.0,8.0,1723.0,146.0,137.0,124.0,1010.0,1927.0,5.0,1944.0,1932.0,-12.0,0.0,0.0,,,,,,
2015,1,13,2,UA,1055,N66828,PHX,DEN,1444.0,1434.0,-10.0,9.0,1443.0,106.0,96.0,80.0,602.0,1603.0,7.0,1630.0,1610.0,-20.0,0.0,0.0,,,,,,
2015,1,4,7,WN,2018,N935WN,BUR,SMF,1240.0,1259.0,19.0,9.0,1308.0,75.0,73.0,59.0,358.0,1407.0,5.0,1355.0,1412.0,17.0,0.0,0.0,,0.0,0.0,17.0,0.0,0.0
2015,2,11,3,UA,1174,N18220,MCO,CLE,1847.0,1843.0,-4.0,13.0,1856.0,146.0,138.0,118.0,895.0,2054.0,7.0,2113.0,2101.0,-12.0,0.0,0.0,,,,,,
2015,2,7,6,DL,730,N938DL,STX,ATL,1635.0,1700.0,25.0,9.0,1709.0,265.0,253.0,240.0,1638.0,2009.0,4.0,2000.0,2013.0,13.0,0.0,0.0,,,,,,
2015,1,24,6,AA,326,N478AA,DFW,STL,1020.0,1017.0,-3.0,17.0,1034.0,95.0,97.0,78.0,550.0,1152.0,2.0,1155.0,1154.0,-1.0,0.0,0.0,,,,,,
2015,1,10,6,AA,322,N3KLAA,ORD,DCA,1135.0,,,,,104.0,,,612.0,,,1419.0,,,0.0,1.0,A,,,,,
2015,1,30,5,US,640,N583UW,PHX,LAX,2105.0,2108.0,3.0,24.0,2132.0,88.0,94.0,57.0,370.0,2129.0,13.0,2133.0,2142.0,9.0,0.0,0.0,,,,,,
2015,2,5,4,AA,1198,N3BHAA,FLL,DFW,1853.0,2006.0,73.0,19.0,2025.0,202.0,182.0,158.0,1119.0,2203.0,5.0,2115.0,2208.0,53.0,0.0,0.0,,0.0,0.0,0.0,53.0,0.0
2015,2,25,3,WN,665,N367SW,MKE,ATL,615.0,613.0,-2.0,11.0,624.0,130.0,125.0,98.0,669.0,902.0,16.0,925.0,918.0,-7.0,0.0,0.0,,,,,,
2015,1,6,2,WN,1108,N472WN,HOU,FLL,1830.0,1908.0,38.0,8.0,1916.0,130.0,126.0,114.0,957.0,2210.0,4.0,2140.0,2214.0,34.0,0.0,0.0,,0.0,0.0,2.0,32.0,0.0
2015,2,18,3,WN,1177,N268WN,DEN,GEG,1205.0,1221.0,16.0,12.0,1233.0,150.0,140.0,125.0,836.0,1338.0,3.0,1335.0,1341.0,6.0,0.0,0.0,,,,,,
2015,2,6,5,EV,4403,N14203,CLE,IAH,1120.0,1119.0,-1.0,12.0,1131.0,205.0,189.0,165.0,1091.0,1316.0,12.0,1345.0,1328.0,-17.0,0.0,0.0,,,,,,
2015,1,11,7,AA,113,N3KCAA,MIA,DEN,2115.0,2109.0,-6.0,14.0,2123.0,275.0,249.0,230.0,1709.0,2313.0,5.0,2350.0,2318.0,-32.0,0.0,0.0,,,,,,
2015,2,8,7,VX,939,N528VA,LAX,SFO,1210.0,1314.0,64.0,14.0,1328.0,80.0,89.0,65.0,337.0,1433.0,10.0,1330.0,1443.0,73.0,0.0,0.0,,64.0,0.0,0.0,0.0,9.0
2015,1,14,3,US,567,N582UW,PHX,MCO,955.0,952.0,-3.0,26.0,1018.0,247.0,240.0,207.0,1849.0,1545.0,7.0,1602.0,1552.0,-10.0,0.0,0.0,,,,,,
2015,1,19,1,B6,1921,N266JB,BOS,PBI,1045.0,1039.0,-6.0,11.0,1050.0,206.0,176.0,163.0,1197.0,1333.0,2.0,1411.0,1335.0,-36.0,0.0,0.0,,,,,,
2015,2,27,5,WN,1632,N400WN,SJC,SNA,2115.0,2113.0,-2.0,7.0,2120.0,70.0,68.0,56.0,342.0,2216.0,5.0,2225.0,2221.0,-4.0,0.0,0.0,,,,,,
2015,2,20,5,VX,469,N522VA,LAS,LAX,1045.0,1041.0,-4.0,18.0,1059.0,70.0,71.0,43.0,236.0,1142.0,10.0,1155.0,1152.0,-3.0,0.0,0.0,,,,,,
2015,2,19,4,MQ,2990,N849MQ,ORD,LEX,910.0,926.0,16.0,17.0,943.0,75.0,71.0,49.0,323.0,1132.0,5.0,1125.0,1137.0,12.0,0.0,0.0,,,,,,
2015,2,12,4,UA,1711,N24715,BOS,EWR,1835.0,1949.0,74.0,17.0,2006.0,96.0,84.0,52.0,200.0,2058.0,15.0,2011.0,2113.0,62.0,0.0,0.0,,16.0,0.0,0.0,46.0,0.0
2015,1,7,3,DL,1177,N909DE,ATL,RDU,959.0,959.0,0.0,16.0,1015.0,83.0,72.0,54.0,356.0,1109.0,2.0,1122.0,1111.0,-11.0,0.0,0.0,,,,,,
2015,1,14,3,US,1852,N114UW,CLT,BWI,750.0,743.0,-7.0,14.0,757.0,88.0,77.0,54.0,361.0,851.0,9.0,918.0,900.0,-18.0,0.0,0.0,,,,,,
2015,2,12,4,OO,2724,N896SK,SBP,PHX,1230.0,1216.0,-14.0,16.0,1232.0,99.0,99.0,74.0,509.0,1446.0,9.0,1509.0,1455.0,-14.0,0.0,0.0,,,,,,
2015,1,9,5,B6,190,N562JB,SAN,JFK,1323.0,1433.0,70.0,19.0,1452.0,306.0,306.0,277.0,2446.0,2229.0,10.0,2129.0,2239.0,70.0,0.0,0.0,,0.0,0.0,0.0,70.0,0.0
2015,2,23,1,EV,5139,N752EV,BDL,DTW,1200.0,1154.0,-6.0,9.0,1203.0,129.0,107.0,94.0,549.0,1337.0,4.0,1409.0,1341.0,-28.0,0.0,0.0,,,,,,
2015,1,1,4,WN,521,N794SW,LAS,RDU,935.0,939.0,4.0,15.0,954.0,255.0,249.0,221.0,2026.0,1635.0,13.0,1650.0,1648.0,-2.0,0.0,0.0,,,,,,
2015,1,9,5,AS,879,N560AS,SEA,LIH,835.0,835.0,0.0,33.0,908.0,390.0,389.0,348.0,2701.0,1256.0,8.0,1305.0,1304.0,-1.0,0.0,0.0,,,,,,
2015,2,6,5,AS,557,N532AS,LAX,PDX,1320.0,1317.0,-3.0,12.0,1329.0,140.0,128.0,113.0,834.0,1522.0,3.0,1540.0,1525.0,-15.0,0.0,0.0,,,,,,
2015,1,3,6,AA,137,N3EDAA,DCA,DFW,730.0,728.0,-2.0,21.0,749.0,215.0,219.0,183.0,1192.0,952.0,15.0,1005.0,1007.0,2.0,0.0,0.0,,,,,,
2015,2,4,3,WN,763,N8612K,DEN,LGA,1055.0,1142.0,47.0,21.0,1203.0,215.0,228.0,185.0,1620.0,1708.0,22.0,1630.0,1730.0,60.0,0.0,0.0,,13.0,0.0,0.0,47.0,0.0
2015,1,29,4,DL,1945,N321NB,DCA,DTW,1500.0,1502.0,2.0,26.0,1528.0,98.0,95.0,63.0,405.0,1631.0,6.0,1638.0,1637.0,-1.0,0.0,0.0,,,,,,
2015,2,27,5,MQ,3646,N627MQ,DFW,BMI,2020.0,,,,,114.0,,,690.0,,,2214.0,,,0.0,1.0,B,,,,,
2015,1,20,2,WN,1863,N609SW,HOU,CHS,1905.0,1902.0,-3.0,8.0,1910.0,130.0,116.0,103.0,928.0,2153.0,5.0,2215.0,2158.0,-17.0,0.0,0.0,,,,,,
2015,2,14,6,AS,507,N557AS,SNA,SEA,1555.0,1548.0,-7.0,8.0,1556.0,162.0,161.0,147.0,978.0,1823.0,6.0,1837.0,1829.0,-8.0,0.0,0.0,,,,,,
2015,1,19,1,US,1938,N821AW,CLT,ORF,2020.0,2013.0,-7.0,10.0,2023.0,67.0,55.0,42.0,290.0,2105.0,3.0,2127.0,2108.0,-19.0,0.0,0.0,,,,,,
2015,1,15,4,UA,315,N831UA,OKC,IAH,750.0,743.0,-7.0,12.0,755.0,92.0,80.0,59.0,395.0,854.0,9.0,922.0,903.0,-19.0,0.0,0.0,,,,,,
2015,2,12,4,WN,608,N216WR,ATL,PIT,2045.0,2052.0,7.0,27.0,2119.0,110.0,108.0,75.0,526.0,2234.0,6.0,2235.0,2240.0,5.0,0.0,0.0,,,,,,
2015,2,12,4,WN,172,N363SW,RIC,MCO,700.0,656.0,-4.0,20.0,716.0,130.0,136.0,109.0,667.0,905.0,7.0,910.0,912.0,2.0,0.0,0.0,,,,,,
2015,1,30,5,AA,99,N3BLAA,ORD,PDX,1600.0,1600.0,0.0,10.0,1610.0,273.0,276.0,261.0,1739.0,1831.0,5.0,1833.0,1836.0,3.0,0.0,0.0,,,,,,
2015,2,15,7,EV,6038,N13202,ORD,CMH,1010.0,1054.0,44.0,11.0,1105.0,79.0,62.0,46.0,296.0,1251.0,5.0,1229.0,1256.0,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.0
2015,1,1,4,DL,2495,N804DN,MCO,MSP,1205.0,1201.0,-4.0,13.0,1214.0,209.0,212.0,188.0,1310.0,1422.0,11.0,1434.0,1433.0,-1.0,0.0,0.0,,,,,,
2015,1,2,5,HA,181,N485HA,ITO,HNL,1309.0,1313.0,4.0,9.0,1322.0,53.0,60.0,40.0,216.0,1402.0,11.0,1402.0,1413.0,11.0,0.0,0.0,,,,,,
2015,1,7,3,UA,1209,N14250,DEN,PIT,1000.0,1046.0,46.0,65.0,1151.0,172.0,220.0,149.0,1290.0,1620.0,6.0,1452.0,1626.0,94.0,0.0,0.0,,48.0,0.0,46.0,0.0,0.0
2015,1,12,1,NK,893,N522NK,ORD,DFW,915.0,915.0,0.0,19.0,934.0,151.0,150.0,125.0,802.0,1139.0,6.0,1146.0,1145.0,-1.0,0.0,0.0,,,,,,
2015,1,8,4,US,1746,N123UW,PHL,MCO,1130.0,1124.0,-6.0,12.0,1136.0,159.0,137.0,122.0,861.0,1338.0,3.0,1409.0,1341.0,-28.0,0.0,0.0,,,,,,
2015,2,20,5,UA,702,N464UA,ORD,PHX,1205.0,1211.0,6.0,28.0,1239.0,237.0,254.0,218.0,1440.0,1517.0,8.0,1502.0,1525.0,23.0,0.0,0.0,,17.0,0.0,6.0,0.0,0.0
2015,2,18,3,WN,3031,N214WN,OAK,SEA,1900.0,1859.0,-1.0,8.0,1907.0,120.0,105.0,92.0,671.0,2039.0,5.0,2100.0,2044.0,-16.0,0.0,0.0,,,,,,
2015,1,14,3,DL,1246,N335NW,FLL,CVG,1253.0,1256.0,3.0,18.0,1314.0,157.0,153.0,131.0,932.0,1525.0,4.0,1530.0,1529.0,-1.0,0.0,0.0,,,,,,
2015,2,20,5,WN,4471,N718SW,PDX,SMF,2045.0,2043.0,-2.0,11.0,2054.0,85.0,73.0,58.0,479.0,2152.0,4.0,2210.0,2156.0,-14.0,0.0,0.0,,,,,,
2015,1,23,5,WN,3397,N8302F,MCI,DAL,1520.0,1518.0,-2.0,9.0,1527.0,90.0,83.0,70.0,460.0,1637.0,4.0,1650.0,1641.0,-9.0,0.0,0.0,,,,,,
2015,2,10,2,AA,2258,N582AA,MCO,DFW,1635.0,1627.0,-8.0,16.0,1643.0,185.0,176.0,153.0,985.0,1816.0,7.0,1840.0,1823.0,-17.0,0.0,0.0,,,,,,
2015,1,22,4,WN,382,N648SW,BOS,BWI,2040.0,2032.0,-8.0,14.0,2046.0,100.0,78.0,61.0,369.0,2147.0,3.0,2220.0,2150.0,-30.0,0.0,0.0,,,,,,
2015,1,1,4,B6,1511,N597JB,EWR,RSW,800.0,755.0,-5.0,21.0,816.0,201.0,182.0,157.0,1068.0,1053.0,4.0,1121.0,1057.0,-24.0,0.0,0.0,,,,,,
2015,1,18,7,US,471,N676AW,PHX,MSP,1309.0,1340.0,31.0,14.0,1354.0,186.0,173.0,155.0,1276.0,1729.0,4.0,1715.0,1733.0,18.0,0.0,0.0,,0.0,0.0,18.0,0.0,0.0
2015,2,10,2,AS,752,N644AS,SEA,MCI,1012.0,1013.0,1.0,12.0,1025.0,198.0,187.0,170.0,1489.0,1515.0,5.0,1530.0,1520.0,-10.0,0.0,0.0,,,,,,
2015,1,26,1,DL,1925,N554NW,ATL,BWI,725.0,722.0,-3.0,17.0,739.0,108.0,116.0,93.0,577.0,912.0,6.0,913.0,918.0,5.0,0.0,0.0,,,,,,
2015,2,14,6,EV,4104,N17108,EWR,BNA,856.0,901.0,5.0,20.0,921.0,160.0,146.0,116.0,748.0,1017.0,10.0,1036.0,1027.0,-9.0,0.0,0.0,,,,,,
2015,2,18,3,WN,293,N418WN,PHX,SJC,825.0,822.0,-3.0,10.0,832.0,120.0,104.0,89.0,621.0,901.0,5.0,925.0,906.0,-19.0,0.0,0.0,,,,,,
2015,2,12,4,US,1851,N545UW,LGA,CLT,1705.0,1701.0,-4.0,33.0,1734.0,129.0,129.0,91.0,544.0,1905.0,5.0,1914.0,1910.0,-4.0,0.0,0.0,,,,,,
2015,1,13,2,AS,51,N764AS,ANC,BRW,1730.0,1725.0,-5.0,10.0,1735.0,114.0,120.0,106.0,725.0,1921.0,4.0,1924.0,1925.0,1.0,0.0,0.0,,,,,,
2015,2,16,1,OO,6499,N948SW,DEN,CPR,1846.0,1909.0,23.0,39.0,1948.0,64.0,84.0,40.0,230.0,2028.0,5.0,1950.0,2033.0,43.0,0.0,0.0,,20.0,0.0,0.0,0.0,23.0
2015,1,7,3,WN,107,N617SW,SAN,OAK,1655.0,1707.0,12.0,12.0,1719.0,90.0,81.0,64.0,446.0,1823.0,5.0,1825.0,1828.0,3.0,0.0,0.0,,,,,,
2015,1,10,6,OO,2594,N465SW,LAX,SMF,1355.0,1348.0,-7.0,30.0,1418.0,85.0,99.0,63.0,373.0,1521.0,6.0,1520.0,1527.0,7.0,0.0,0.0,,,,,,
2015,2,28,6,B6,862,N563JB,SJU,BOS,2005.0,2044.0,39.0,11.0,2055.0,245.0,240.0,223.0,1674.0,2338.0,6.0,2310.0,2344.0,34.0,0.0,0.0,,0.0,0.0,3.0,31.0,0.0
2015,1,10,6,MQ,3657,N601MQ,ROW,DFW,1115.0,1138.0,23.0,7.0,1145.0,83.0,87.0,66.0,435.0,1351.0,14.0,1338.0,1405.0,27.0,0.0,0.0,,4.0,0.0,23.0,0.0,0.0
2015,1,22,4,AS,64,N764AS,WRG,KTN,1630.0,1626.0,-4.0,2.0,1628.0,30.0,31.0,24.0,82.0,1652.0,5.0,1700.0,1657.0,-3.0,0.0,0.0,,,,,,
2015,1,12,1,MQ,3548,N918MQ,SJT,DFW,1815.0,1920.0,65.0,8.0,1928.0,58.0,58.0,42.0,229.0,2010.0,8.0,1913.0,2018.0,65.0,0.0,0.0,,0.0,0.0,0.0,65.0,0.0
2015,2,2,1,AA,1098,N4XCAA,SMF,DFW,1501.0,1453.0,-8.0,12.0,1505.0,199.0,194.0,170.0,1431.0,1955.0,12.0,2020.0,2007.0,-13.0,0.0,0.0,,,,,,
2015,2,18,3,DL,1334,N655DL,RIC,ATL,946.0,1010.0,24.0,11.0,1021.0,109.0,100.0,83.0,481.0,1144.0,6.0,1135.0,1150.0,15.0,0.0,0.0,,0.0,0.0,15.0,0.0,0.0
2015,2,19,4,WN,220,N470WN,BNA,MSY,820.0,910.0,50.0,8.0,918.0,95.0,82.0,70.0,471.0,1028.0,4.0,955.0,1032.0,37.0,0.0,0.0,,0.0,0.0,0.0,37.0,0.0
2015,1,4,7,AA,386,N566AA,DFW,JAX,1430.0,1501.0,31.0,11.0,1512.0,135.0,128.0,112.0,918.0,1804.0,5.0,1745.0,1809.0,24.0,0.0,0.0,,0.0,0.0,0.0,24.0,0.0
2015,2,8,7,WN,4182,N8622A,RNO,DEN,1405.0,1403.0,-2.0,10.0,1413.0,125.0,109.0,92.0,804.0,1645.0,7.0,1710.0,1652.0,-18.0,0.0,0.0,,,,,,
2015,1,28,3,WN,2053,N384SW,BWI,RDU,1705.0,1722.0,17.0,9.0,1731.0,70.0,61.0,49.0,255.0,1820.0,3.0,1815.0,1823.0,8.0,0.0,0.0,,,,,,
2015,1,27,2,UA,1608,N37465,LAS,EWR,2130.0,2124.0,-6.0,14.0,2138.0,285.0,278.0,256.0,2227.0,454.0,8.0,515.0,502.0,-13.0,0.0,0.0,,,,,,
2015,2,10,2,UA,673,N815UA,LGA,ORD,1000.0,953.0,-7.0,53.0,1046.0,165.0,176.0,110.0,733.0,1136.0,13.0,1145.0,1149.0,4.0,0.0,0.0,,,,,,
2015,1,2,5,OO,5334,N576SW,DEN,PUB,1540.0,,,,,48.0,,,109.0,,,1628.0,,,0.0,1.0,C,,,,,
2015,2,12,4,B6,1257,N374JB,BOS,IAD,1835.0,1900.0,25.0,42.0,1942.0,106.0,124.0,76.0,413.0,2058.0,6.0,2021.0,2104.0,43.0,0.0,0.0,,18.0,0.0,0.0,25.0,0.0
2015,2,25,3,DL,2369,N681DA,MCO,ATL,1525.0,,,,,98.0,,,404.0,,,1703.0,,,0.0,1.0,B,,,,,
2015,1,7,3,MQ,3258,N616MQ,DFW,CVG,1810.0,1811.0,1.0,16.0,1827.0,129.0,128.0,109.0,812.0,2116.0,3.0,2119.0,2119.0,0.0,0.0,0.0,,,,,,
2015,2,22,7,UA,1655,N13716,ORD,PDX,2020.0,2033.0,13.0,18.0,2051.0,276.0,253.0,228.0,1739.0,2239.0,7.0,2256.0,2246.0,-10.0,0.0,0.0,,,,,,
2015,1,31,6,EV,2531,N902EV,GRK,DFW,1858.0,1849.0,-9.0,11.0,1900.0,52.0,54.0,37.0,134.0,1937.0,6.0,1950.0,1943.0,-7.0,0.0,0.0,,,,,,
2015,1,20,2,EV,5483,N761ND,RST,MSP,1545.0,1540.0,-5.0,34.0,1614.0,49.0,68.0,32.0,76.0,1646.0,2.0,1634.0,1648.0,14.0,0.0,0.0,,,,,,
2015,2,14,6,DL,1440,N676DL,SLC,LAX,1500.0,1456.0,-4.0,12.0,1508.0,110.0,104.0,85.0,590.0,1533.0,7.0,1550.0,1540.0,-10.0,0.0,0.0,,,,,,
2015,1,11,7,WN,371,N405WN,PIT,DEN,930.0,924.0,-6.0,11.0,935.0,230.0,204.0,186.0,1290.0,1041.0,7.0,1120.0,1048.0,-32.0,0.0,0.0,,,,,,
